Place.id,strata_id,Location.name.in.English,Location.name.in.Arabic,Latitude,Longitude,COD_Subdistrict,district_mcna,governorate_mcna,SumDist,proba,num_households,num_surveys,pop_group,pop_group_dist
28463,Al-Khalis,Al Taleaa Al Olaa Village(Albo Rai),???? ??????? ??????(???? ??),34.25685398,44.52603643,Al-Atheem,al.khalis,diyala,13435,0.006698921,90,6,returnee,returnee_al.khalis
25655,Al-Khalis,Dalli Abass-Al Moalmeen Qtr,??? ????-?? ????????,34.07072389,44.8704787,Al-Mansouriyah,al.khalis,diyala,13435,0.022701898,305,6,returnee,returnee_al.khalis
25678,Al-Khalis,Dawod Al-Salom village,???? ????? ??????,34.12548903,44.84410846,Al-Mansouriyah,al.khalis,diyala,13435,0.012206922,164,6,returnee,returnee_al.khalis
167,Al-Rutba,Antesar,?? ????????,33.03126564,40.29901479,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.214908457,986,12,returnee,returnee_al.rutba
25672,Al-Khalis,Habib Al Khaizaran Village,???? ???? ????????,34.121222,44.7696088,Al-Mansouriyah,al.khalis,diyala,13435,0.017863789,240,6,returnee,returnee_al.khalis
25677,Al-Khalis,Hamza Al Najim Village,???? ???? ?????,34.03901602,44.88332927,Al-Mansouriyah,al.khalis,diyala,13435,0.009452921,127,6,returnee,returnee_al.khalis
25653,Al-Khalis,Dalli Abass-Al Shekh Hassan Qtr,??? ????-?? ????? ???,34.07723021,44.85503516,Al-Mansouriyah,al.khalis,diyala,13435,0.019501303,262,6,returnee,returnee_al.khalis
23888,Al-Rutba,Gharb Al-Wadi,?? ??? ??????,33.04245523,40.27803907,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.163687881,751,36,returnee,returnee_al.rutba
166,Al-Rutba,Hay Al Meethagh,?? ???????,33.03197354,40.29047217,Markaz Al-Rutba,al.rutba,al.anbar,4588,0.10440279,479,18,returnee,returnee_al.rutba
25673,Al-Khalis,Habib Al Abdulla Village,???? ???? ?????????,34.05390233,44.89234693,Al-Mansouriyah,al.khalis,diyala,13435,0.040863416,549,6,returnee,returnee_al.khalis
